id,ship_name,voyage_id,date,effy_share,revenue_ss,revenue_cc,eu_revenue,carnival_share,office_supplies,discount_share,exec_folio,cc_fee_ss,cc_fee_direct,meal_charge,parole_fee,cash_advance,cash_paid_onboard
171,CELEBRATION,CB20230409007,4/9/23,"$56,472.53 ","$54,871.00 ","$41,270.00 ",,"($36,533.58)",,,($571.51),($815.44),($907.94),($840.00),,,
172,CONQUEST,CQ20211210002,12/10/21,($247.20),,,,,,,,,,($247.20),,,
173,CONQUEST,CQ20220103004,1/3/22,"$9,284.79 ","$13,185.00 ","$2,710.00 ",,"($6,040.10)",,,,($181.43),($59.08),($329.60),,,
174,CONQUEST,CQ20211213004,12/13/21,"$21,009.62 ","$23,775.00 ","$11,735.00 ",,"($13,493.80)",,,($60.48),($360.68),($255.82),($329.60),,,
175,CONQUEST,CQ20211217003,12/17/21,"$13,595.37 ","$16,160.75 ","$6,821.00 ",,"($8,733.07)",,,($17.28),($240.13),($148.70),($247.20),,,
176,CONQUEST,CQ20211220004,12/20/21,"$15,832.36 ","$16,206.00 ","$10,620.00 ",,"($10,193.88)",,,($18.72),($219.92),($231.52),($329.60),,,
177,CONQUEST,CQ20211224003,12/24/21,"$5,363.11 ","$3,890.00 ","$5,440.00 ",,"($3,545.40)",,,,($55.70),($118.59),($247.20),,,
178,CONQUEST,CQ20211227004,12/27/21,"$20,582.17 ","$11,145.00 ","$23,715.00 ",,"($13,246.80)",,,($17.28),($167.16),($516.99),($329.60),,,
179,CONQUEST,CQ20220121003,1/21/22,"$10,918.84 ","$18,450.00 ",,,"($7,011.00)",,,($18.24),($254.72),,($247.20),,,
180,CONQUEST,CQ20211231003,12/31/21,"$2,835.74 ","$2,880.00 ","$3,207.00 ",,"($2,313.06)",,,,($44.29),($69.91),($824.00),,,
181,CONQUEST,CQ20220107003,1/7/22,"$3,527.95 ",$295.00 ,"$6,000.00 ",,"($2,414.52)",,$29.50 ,,($4.03),($130.80),($247.20),,,
182,CONQUEST,CQ20220128003,1/28/22,"$4,417.85 ","$2,650.00 ","$5,100.00 ",,"($2,969.70)",,$32.50 ,,($36.57),($111.18),($247.20),,,
183,CONQUEST,CQ20220131004,1/31/22,"$7,336.23 ","$8,705.00 ","$4,025.00 ",,"($4,837.40)",,,($25.92),($113.10),($87.75),($329.60),,,
184,CONQUEST,CQ20220204003,2/4/22,"$5,642.06 ","$8,795.00 ",$995.00 ,,"($3,720.20)",,,($25.92),($132.93),($21.69),($247.20),,,
185,CONQUEST,CQ20220207004,2/7/22,"$7,373.59 ","$11,198.00 ","$1,518.00 ",,"($4,832.08)",,,,($147.64),($33.09),($329.60),,,
186,CONQUEST,CQ20220110004,1/10/22,"$3,080.61 ","$2,270.00 ","$3,395.00 ",,"($2,152.70)",,,,($28.08),($74.01),($329.60),,,
187,CONQUEST,CQ20220114003,1/14/22,"$19,516.50 ","$29,370.00 ","$3,380.00 ",,"($12,445.00)",,,($1.44),($466.18),($73.68),($247.20),,,
188,CONQUEST,CQ20220117004,1/17/22,"$1,807.56 ","$2,195.00 ","$1,400.00 ",,"($1,366.10)",,,($32.16),($29.06),($30.52),($329.60),,,
189,CONQUEST,CQ20220124004,1/24/22,"$8,733.03 ","$3,900.00 ","$11,195.00 ",,"($5,736.10)",,,,($52.22),($244.05),($329.60),,,
190,CONQUEST,CQ20220211003,2/11/22,"$20,543.02 ","$15,435.00 ","$19,290.00 ",,"($13,195.50)",,,($20.41),($236.55),($420.52),($309.00),,,
191,CONQUEST,CQ20220214004,2/14/22,"$3,512.52 ","$1,670.00 ","$4,740.00 ",,"($2,435.80)",,,($7.70),($21.05),($103.33),($329.60),,,
192,CONQUEST,CQ20220221004,2/21/22,"$19,840.48 ","$23,507.38 ","$9,933.00 ",,"($12,707.34)",,,($10.50),($335.92),($216.54),($329.60),,,
193,CONQUEST,CQ20220225003,2/25/22,"$22,788.90 ","$30,880.00 ","$7,400.00 ",,"($14,546.40)",,,($41.05),($495.13),($161.32),($247.20),,,
194,CONQUEST,CQ20220228004,2/28/22,"$5,406.30 ","$3,195.00 ","$6,355.00 ",,"($3,629.00)",,,,($46.56),($138.54),($329.60),,,
195,CONQUEST,CQ20220304003,3/4/22,"$1,474.85 ",$405.00 ,"$2,500.00 ",,"($1,103.90)",,,($18.48),($6.07),($54.50),($247.20),,,
196,CONQUEST,CQ20220218003,2/18/22,"$6,579.26 ","$9,080.00 ","$2,242.00 ",,"($4,302.36)",,,($3.13),($141.17),($48.88),($247.20),,,
197,CONQUEST,CQ20220307004,3/7/22,"$16,029.06 ","$17,691.00 ","$9,450.00 ",,"($10,313.58)",,,($19.40),($243.35),($206.01),($329.60),,,
198,CONQUEST,CQ20220311003,3/11/22,"$3,627.38 ","$4,280.00 ","$2,150.00 ",,"($2,443.40)",,,,($65.15),($46.87),($247.20),,,
199,CONQUEST,CQ20220314004,3/14/22,"$3,446.03 ","$3,370.00 ","$2,940.00 ",,"($2,397.80)",,,($26.88),($45.60),($64.09),($329.60),,,
200,CONQUEST,CQ20220318003,3/18/22,"$6,750.80 ","$5,580.00 ","$6,100.00 ",,"($4,438.40)",,,($27.01),($83.61),($132.98),($247.20),,,
201,CONQUEST,CQ20220321004,3/21/22,"$9,829.24 ","$7,385.00 ","$9,640.00 ",,"($6,469.50)",,,($83.47),($103.04),($210.15),($329.60),,,
202,CONQUEST,CQ20220325003,3/25/22,"$7,522.86 ","$10,400.00 ","$2,500.00 ",,"($4,902.00)",,,($17.28),($156.16),($54.50),($247.20),,,
203,CONQUEST,CQ20220401003,4/1/22,"$9,155.24 ","$7,550.00 ","$8,125.00 ",,"($5,956.50)",,,($22.32),($116.61),($177.13),($247.20),,,
204,CONQUEST,CQ20220404004,4/4/22,"$8,870.40 ","$7,840.00 ","$7,450.00 ",,"($5,810.20)",,,($8.64),($108.75),($162.41),($329.60),,,
205,CONQUEST,CQ20220408003,4/8/22,"$7,773.05 ","$9,030.00 ","$4,310.00 ",,"($5,069.20)",,,($17.28),($139.31),($93.96),($247.20),,,
206,CONQUEST,CQ20220415003,4/15/22,"$2,707.33 ","$5,040.00 ",,,"($1,915.20)",,,($30.70),($77.77),,($309.00),,,
207,CONQUEST,CQ20220425004,4/25/22,"$10,639.46 ","$13,125.00 ","$5,225.00 ",,"($6,973.00)",,,($25.33),($186.30),($113.91),($412.00),,,
208,CONQUEST,CQ20220429003,4/29/22,"$11,087.16 ","$3,957.00 ","$14,968.00 ",,"($7,191.50)",,,($12.96),($59.88),($326.30),($247.20),,,
209,CONQUEST,CQ20220506003,5/6/22,"$10,735.60 ","$16,168.00 ","$2,045.00 ",,"($6,920.94)",,,($22.64),($242.04),($44.58),($247.20),,,
210,CONQUEST,CQ20220418004,4/18/22,"$21,158.19 ","$12,958.00 ","$23,025.00 ",,"($13,673.54)",,,($55.68),($181.64),($501.95),($412.00),,,
211,CONQUEST,CQ20220422003,4/22/22,"$7,361.67 ","$8,251.00 ","$4,398.00 ",,"($4,806.62)",,,($17.28),($120.35),($95.88),($247.20),,,
212,CONQUEST,CQ202220502004,5/2/22,"$18,578.18 ","$22,375.00 ","$9,006.00 ",,"($11,924.78)",,,($39.30),($312.81),($196.33),($329.60),,,
213,CONQUEST,CQ20220509004,5/9/22,"$20,123.33 ","$24,244.00 ","$9,712.00 ",,"($12,903.28)",,,($44.69),($343.38),($211.72),($329.60),,,
214,CONQUEST,CQ20220513003,5/13/22,"$2,289.55 ","$1,850.00 ","$2,406.00 ",,"($1,617.28)",,,($21.83),($27.69),($52.45),($247.20),,,
215,CONQUEST,CQ20220516004,5/16/22,"$21,952.04 ","$18,251.00 ","$18,832.00 ",,"($14,091.54)",,,($49.02),($250.26),($410.54),($329.60),,,
216,CONQUEST,CQ20220520003,5/20/22,"$19,050.06 ","$17,850.00 ","$14,299.00 ",,"($12,216.62)",,,($53.27),($270.13),($311.72),($247.20),,,
217,CONQUEST,CQ20220523004,5/23/22,"$7,814.26 ","$8,250.00 ","$5,345.00 ",,"($5,166.10)",,,($53.67),($114.85),($116.52),($329.60),,,
218,CONQUEST,CQ20220528002,5/28/22,"$12,031.14 ","$12,694.00 ","$7,700.00 ",,"($7,749.72)",,,($41.28),($239.20),($167.86),($164.80),,,
219,CONQUEST,CQ20220530001,5/30/22,($82.40),,,,,,,,,,($82.40),,,
220,CONQUEST,CQ20220530004,5/30/22,"$18,568.67 ","$18,300.00 ","$12,859.00 ",,"($11,840.42)",,,($41.90),($180.48),($280.33),($247.20),,,
221,CONQUEST,CQ20220603003,6/3/22,"$18,982.55 ","$10,173.00 ","$21,794.00 ",,"($12,147.46)",,,($24.48),($152.00),($475.11),($185.40),,,
222,CONQUEST,CQ20220606004,6/6/22,"$20,340.62 ","$22,640.00 ","$11,548.00 ",,"($12,991.44)",,,($38.16),($318.83),($251.75),($247.20),,,
223,CONQUEST,CQ20220610003,6/10/22,"$9,036.75 ","$8,295.00 ","$7,048.00 ",,"($5,830.34)",,,($14.40),($122.46),($153.65),($185.40),,,
224,CONQUEST,CQ20220613004,6/13/22,"$11,497.01 ","$5,270.00 ","$14,465.00 ",,"($7,499.30)",,,($20.64),($73.11),($315.34),($329.60),,,
225,CONQUEST,CQ20220617003,6/17/22,"$18,008.62 ","$5,254.00 ","$25,273.00 ",,"($11,600.26)",,,($48.24),($71.73),($550.95),($247.20),,,
226,CONQUEST,CQ20220620004,6/20/22,"$20,032.43 ","$10,525.00 ","$23,481.00 ",,"($12,922.28)",,,($66.24),($143.56),($511.89),($329.60),,,
227,CONQUEST,CQ20220624003,6/24/22,"$11,051.94 ","$10,469.00 ","$8,320.00 ",,"($7,139.82)",,,($22.28),($146.38),($181.38),($247.20),,,
228,CONQUEST,CQ20220627004,6/27/22,"$20,427.66 ","$12,744.00 ","$21,869.00 ",,"($13,152.94)",,,($52.56),($173.50),($476.74),($329.60),,,
229,CONQUEST,CQ20220701003,7/1/22,"$11,780.58 ","$10,354.00 ","$9,675.00 ",,"($7,611.02)",,,($15.25),($164.03),($210.92),($247.20),,,
230,CONQUEST,CQ20220704004,7/4/22,"$40,669.88 ","$25,276.00 ","$43,015.00 ",,"($25,980.60)",,$39.50 ,($49.68),($363.01),($937.73),($329.60),,,
231,CONQUEST,CQ20220715003,7/15/22,"$5,002.20 ","$4,800.00 ","$3,950.00 ",,"($3,325.00)",,,($20.40),($69.09),($86.11),($247.20),,,
232,CONQUEST,CQ20220711004,7/11/22,"$33,698.23 ","$35,736.00 ","$20,724.00 ",,"($21,454.80)",,,($34.32),($491.27),($451.78),($329.60),,,
233,CONQUEST,CQ20220722003,7/22/22,"$8,234.43 ","$9,065.00 ","$5,045.00 ",,"($5,361.80)",,,($29.52),($127.07),($109.98),($247.20),,,
234,CONQUEST,CQ20220718004,7/18/22,"$16,237.46 ","$17,666.00 ","$9,895.00 ",,"($10,473.18)",,,($55.92),($249.13),($215.71),($329.60),,,
235,CONQUEST,CQ20220725004,7/25/22,"$14,445.70 ","$15,608.00 ","$8,940.00 ",,"($9,328.24)",,,($44.16),($205.41),($194.89),($329.60),,,
236,CONQUEST,CQ20220729003,7/29/22,"$25,659.96 ","$21,344.00 ","$21,786.00 ",,"($16,389.40)",,,($42.48),($316.03),($474.93),($247.20),,,
237,CONQUEST,CQ20220801004,8/1/22,"$20,295.92 ","$14,792.00 ","$19,565.00 ",,"($13,055.66)",,,($49.18),($200.12),($426.52),($329.60),,,
238,CONQUEST,CQ20220808004,8/8/22,"$8,574.50 ","$10,547.00 ","$4,262.00 ",,"($5,627.42)",,,($42.48),($142.09),($92.91),($329.60),,,
239,CONQUEST,CQ20220805003,8/5/22,"$14,053.06 ","$20,070.00 ","$3,650.00 ",,"($9,013.60)",,,($40.21),($286.36),($79.57),($247.20),,,
240,CONQUEST,CQ20220708003,7/8/22,"$9,933.51 ","$12,795.00 ","$4,100.00 ",,"($6,420.10)",,,($20.88),($183.93),($89.38),($247.20),,,
241,CONQUEST,CQ20220812003,8/12/22,"$5,973.85 ","$2,650.00 ","$7,798.00 ",,"($3,970.24)",,,($48.70),($38.01),($170.00),($247.20),,,
242,CONQUEST,CQ20220819003,8/19/22,"$10,186.43 ","$12,146.00 ","$5,195.00 ",,"($6,589.58)",,,($32.64),($171.90),($113.25),($247.20),,,
243,CONQUEST,CQ20220815004,8/15/22,"$20,350.86 ","$19,734.00 ","$14,731.00 ",,"($13,096.70)",,,($98.64),($268.06),($321.14),($329.60),,,
244,CONQUEST,CQ20220826003,8/26/22,"$6,803.00 ","$6,879.00 ","$4,908.00 ",,"($4,479.06)",,,($47.76),($102.99),($106.99),($247.20),,,
245,CONQUEST,CQ20220822004,8/22/22,"$14,582.88 ","$4,114.00 ","$20,978.00 ",,"($9,534.96)",,,($50.16),($54.68),($457.32),($412.00),,,
246,CONQUEST,CQ20220829004,8/29/22,"$21,045.21 ","$9,273.00 ","$26,413.00 ",,"($13,560.68)",,,($52.45),($122.26),($575.80),($329.60),,,
247,CONQUEST,CQ20220902003,9/2/22,"$12,148.18 ","$17,511.00 ","$3,121.00 ",,"($7,840.16)",,,($68.88),($259.54),($68.04),($247.20),,,
248,CONQUEST,CQ20220905009,9/5/22,($557.05),,,,,,,,,,($557.05),,,
249,CONQUEST,CQ20220914017,9/14/22,($206.00),,,,,,,,,,($206.00),,,
250,CONQUEST,CQ20220930010,9/30/22,($638.60),,,,,,,,,,($638.60),,,
251,CONQUEST,CQ20221010004,10/10/22,"$13,724.51 ","$8,851.00 ","$14,654.00 ",,"($8,931.90)",,,($81.60),($117.93),($319.46),($329.60),,,
252,CONQUEST,CQ20221014003,10/14/22,"$10,933.89 ","$3,990.00 ","$14,724.00 ",,"($7,111.32)",,,($43.20),($57.41),($320.98),($247.20),,,
253,CONQUEST,CQ20221017003,10/17/22,"$9,764.67 ","$5,755.00 ","$11,045.00 ",,"($6,384.00)",,,($77.76),($85.59),($240.78),($247.20),,,
254,CONQUEST,CQ20221020004,10/20/22,"$15,669.33 ","$16,860.00 ","$9,683.00 ",,"($10,131.56)",,$59.50 ,,($260.92),($211.09),($329.60),,,
255,CONQUEST,CQ20221028003,10/28/22,"$16,152.26 ","$14,970.00 ","$12,348.00 ",,"($10,380.84)",,,($54.00),($214.51),($269.19),($247.20),,,
256,CONQUEST,CQ20221104003,11/4/22,"$6,413.19 ","$4,950.00 ","$6,184.00 ",,"($4,230.92)",,,($38.88),($69.00),($134.81),($247.20),,,
257,CONQUEST,CQ20221031004,10/31/22,"$14,270.49 ","$14,000.00 ","$10,330.00 ",,"($9,245.40)",,,($69.12),($190.20),($225.19),($329.60),,,
258,CONQUEST,CQ20221107004,11/7/22,"$24,061.18 ","$31,537.00 ","$8,910.00 ",,"($15,369.86)",,,($51.84),($440.28),($194.24),($329.60),,,
259,CONQUEST,CQ20221111003,11/11/22,"$11,472.11 ","$12,489.00 ","$7,007.80 ",,"($7,462.82)",,$71.10 ,($51.84),($181.16),($152.77),($247.20),,,
260,CONQUEST,CQ20221114004,11/14/22,"$10,316.80 ","$9,504.00 ","$8,251.00 ",,"($6,746.90)",,,($51.84),($129.99),($179.87),($329.60),,,
261,CONQUEST,CQ20221121004,11/21/22,"$21,089.07 ","$24,465.00 ","$11,119.00 ",,"($13,521.92)",,,($77.76),($323.26),($242.39),($329.60),,,
262,CONQUEST,CQ20221118003,11/18/22,"$20,168.51 ","$24,216.00 ","$9,680.00 ",,"($12,880.48)",,,($30.87),($357.92),($211.02),($247.20),,,
263,CONQUEST,CQ20221125003,11/25/22,"$9,676.34 ","$10,757.00 ","$5,666.00 ",,"($6,240.74)",,,($51.84),($145.16),($123.52),($185.40),,,
264,CONQUEST,CQ20221128004,11/28/22,"$30,708.01 ","$32,104.00 ","$19,470.00 ",,"($19,598.12)",,,($51.84),($461.98),($424.45),($329.60),,,
265,CONQUEST,CQ20221024004,10/24/22,"$21,253.36 ","$15,224.00 ","$20,785.50 ",,"($13,683.61)",,,($86.40),($203.41),($453.12),($329.60),,,
266,CONQUEST,CQ20221202003,12/2/22,"$11,305.77 ","$14,553.00 ","$4,654.00 ",,"($7,298.66)",,,($58.54),($201.64),($102.39),($240.00),,,
267,CONQUEST,CQ20221205004,12/5/22,"$12,859.85 ","$8,433.00 ","$13,595.00 ",,"($8,370.64)",,,($60.48),($117.94),($299.09),($320.00),,,
268,CONQUEST,CQ20221209003,12/9/22,"$15,254.53 ","$14,374.00 ","$11,420.00 ",,"($9,801.72)",,,($51.84),($194.67),($251.24),($240.00),,,
269,CONQUEST,CQ20221212004,12/12/22,"$7,780.41 ","$7,318.00 ","$6,186.00 ",,"($5,146.34)",,$14.82 ,($43.20),($92.78),($136.09),($320.00),,,
270,CONQUEST,CQ20221216003,12/16/22,"$15,752.75 ","$11,083.00 ","$15,611.00 ",,"($10,143.72)",,,($60.48),($153.61),($343.44),($240.00),,,
271,CONQUEST,CQ20221219003,12/19/22,"$6,717.11 ","$9,616.00 ","$1,945.00 ",,"($4,393.18)",,,($51.84),($116.08),($42.79),($240.00),,,
272,CONQUEST,CQ20221222004,12/22/22,"$17,131.48 ","$10,914.00 ","$18,505.00 ",,"($11,179.22)",,,($232.80),($148.39),($407.11),($320.00),,,
273,CONQUEST,CQ20221230004,12/30/22,"$28,480.20 ","$15,956.00 ","$32,052.00 ",,"($18,243.04)",,,($12.00),($247.62),($705.14),($320.00),,,
274,CONQUEST,CQ20230106003,1/6/23,"$12,286.97 ","$7,965.00 ","$12,964.00 ",,"($7,953.02)",,,($52.56),($111.24),($285.21),($240.00),,,
275,CONQUEST,CQ20230103003,1/3/23,"$12,546.45 ","$14,900.00 ","$6,410.00 ",,"($8,097.80)",,,($77.76),($206.97),($141.02),($240.00),,,
276,CONQUEST,CQ20230109004,1/9/23,"$8,313.93 ","$1,065.00 ","$13,445.00 ",,"($5,513.80)",,,($51.84),($14.64),($295.79),($320.00),,,
277,CONQUEST,CQ20230113003,1/13/23,"$24,410.56 ","$21,240.00 ","$19,830.00 ",,"($15,606.60)",,,($65.04),($311.54),($436.26),($240.00),,,
278,CONQUEST,CQ20230123004,1/23/23,"$8,901.07 ","$6,705.00 ","$8,832.00 ",,"($5,904.06)",,,($128.40),($89.17),($194.30),($320.00),,,
279,CONQUEST,Q20230127003,1/27/23,"$12,342.41 ","$7,598.00 ","$13,561.00 ",,"($8,040.42)",,,($130.08),($107.75),($298.34),($240.00),,,
280,CONQUEST,CQ20230130004,1/30/23,"$16,859.32 ","$12,068.00 ","$16,978.00 ",,"($11,037.48)",,,($293.09),($162.59),($373.52),($320.00),,,
281,CONQUEST,CQ20230203003,2/3/23,"$8,579.98 ","$10,795.00 ","$4,065.00 ",,"($5,646.80)",,,($153.84),($149.95),($89.43),($240.00),,,
282,CONQUEST,CQ20230120003,1/20/23,"$19,676.08 ","$16,633.00 ","$16,653.00 ",,"($12,648.68)",,,($132.13),($222.74),($366.37),($240.00),,,
283,CONQUEST,CQ20230116004,1/16/23,"$14,903.01 ","$15,505.00 ","$10,122.00 ",,"($9,738.26)",,,($231.60),($211.45),($222.68),($320.00),,,
284,CONQUEST,CQ20221226004,12/26/22,"$14,766.05 ","$6,311.00 ","$18,917.00 ",,"($9,596.14)",,$9.50 ,($51.84),($87.30),($416.17),($320.00),,,
285,CONQUEST,CQ20230206004,2/6/23,"$7,198.52 ","$4,518.00 ","$8,202.00 ",,"($4,833.60)",,,($128.40),($59.04),($180.44),($320.00),,,
286,CONQUEST,CQ20230210003,2/10/23,"$23,700.38 ","$29,025.00 ","$10,681.00 ",,"($15,122.48)",,$34.20 ,($141.60),($300.76),($234.98),($240.00),,,
287,CONQUEST,CQ20230213004,2/13/23,"$14,446.51 ","$16,057.00 ","$8,771.00 ",,"($9,434.64)",,,($204.10),($229.79),($192.96),($320.00),,,
288,CONQUEST,CQ20230217003,2/17/23,"$7,300.95 ","$9,125.00 ","$3,723.00 ",,"($4,882.24)",,,($214.00),($128.90),($81.91),($240.00),,,
289,CONQUEST,CQ20230313004,3/13/23,"$12,391.88 ","$6,488.00 ","$15,751.00 ",,"($8,450.82)",,,($643.84),($85.94),($346.52),($320.00),,,
290,CONQUEST,CQ20230317003,3/17/23,"$3,508.00 ","$4,265.00 ","$2,440.00 ",,"($2,547.90)",,,($298.08),($57.34),($53.68),($240.00),,,
291,CONQUEST,CQ20230310003,3/10/23,"$13,053.82 ","$7,180.00 ","$15,295.00 ",,"($8,540.50)",,,($206.16),($98.03),($336.49),($240.00),,,
292,CONQUEST,CQ20230306004,3/6/23,"$20,972.22 ","$18,915.00 ","$16,769.00 ",,"($13,559.92)",,,($204.48),($258.46),($368.92),($320.00),,,
293,CONQUEST,CQ20230303003,3/3/23,"$8,043.63 ","$2,895.00 ","$11,140.00 ",,"($5,333.30)",,,($133.20),($39.79),($245.08),($240.00),,,
294,CONQUEST,CQ20230227004,2/27/23,"$27,428.85 ","$38,070.00 ","$8,143.00 ",,"($17,560.94)",,,($201.60),($522.46),($179.15),($320.00),,,
295,CONQUEST,CQ20230220004,3/20/23,"$40,828.84 ","$34,509.00 ","$34,440.00 ",,"($26,200.62)",,,($295.33),($466.53),($757.68),($400.00),,,
296,CONQUEST,CQ20230320004,3/20/23,"$18,143.49 ","$12,920.00 ","$18,173.00 ",,"($11,815.34)",,,($251.04),($163.32),($399.81),($320.00),,,
297,CONQUEST,CQ20230324003,3/24/23,"$16,289.22 ","$8,550.00 ","$19,460.00 ",,"($10,643.80)",,,($295.68),($113.18),($428.12),($240.00),,,
298,CONQUEST,CQ20230327004,3/27/23,"$37,701.99 ","$15,750.00 ","$47,979.00 ",,"($24,217.02)",,,($233.62),($200.83),"($1,055.54)",($320.00),,,
299,CONQUEST,CQ20230407003,4/7/23,"$7,193.65 ",,"$12,475.00 ",,"($4,740.50)",,,($26.40),,($274.45),($240.00),,,
300,CONQUEST,CQ20230403004,4/3/23,"$37,580.58 ","$24,400.00 ","$38,700.00 ",,"($23,978.00)",,,($64.90),($305.12),($851.40),($320.00),,,
301,CONQUEST,CQ20230331003,3/31/23,"$28,826.60 ","$10,340.00 ","$38,320.00 ",,"($18,490.80)",,,($121.93),($137.63),($843.04),($240.00),,,
302,CONQUEST,CQ20230410004,4/10/23,"$6,476.63 ","$4,700.00 ","$6,660.00 ",,"($4,316.80)",,,($40.08),($59.97),($146.52),($320.00),,,
303,CONQUEST,CQ20230414003,4/14/23,"$19,854.97 ","$21,681.00 ","$11,795.00 ",,"($12,720.88)",,,($98.40),($302.26),($259.49),($240.00),,,
304,DREAM,DR20220918006,9/18/22,($576.80),,,,,,,,,,($576.80),,,
305,DREAM,DR20220924008,9/24/22,"$114,017.78 ","$123,935.50 ","$66,966.00 ",,"($72,549.79)",,$9.50 ,($272.87),"($1,786.70)","($1,459.86)",($824.00),,,
306,DREAM,DR20221002006,10/2/22,"$42,037.33 ","$46,619.00 ","$24,623.00 ",,"($27,071.96)",,,($346.81),($631.12),($536.78),($618.00),,,
307,DREAM,DR20221016006,10/16/22,"$55,630.25 ","$71,035.00 ","$22,338.00 ",,"($35,481.74)",,,($222.72),($933.32),($486.97),($618.00),,,
308,DREAM,DR20221022014,10/22/22,"$143,586.00 ","$153,996.00 ","$87,201.00 ",,"($91,654.86)",,,($487.44),"($2,125.72)","($1,900.98)","($1,442.00)",,,
309,DREAM,DR20221105008,11/5/22,"$60,750.98 ","$58,296.00 ","$44,380.00 ",,"($39,016.88)",,,($274.08),($842.58),($967.48),($824.00),,,
310,DREAM,DR20221113006,11/13/22,"$49,084.26 ","$58,474.00 ","$24,199.00 ",,"($31,415.74)",,,($193.15),($834.31),($527.54),($618.00),,,
311,DREAM,DR20221119008,11/19/22,"$77,135.43 ","$86,992.00 ","$42,557.00 ",,"($49,228.62)",,,($179.48),"($1,253.73)",($927.74),($824.00),,,
312,DREAM,DR20221127006,11/27/22,"$29,402.88 ","$20,449.00 ","$29,728.00 ",,"($19,067.26)",,,($169.57),($271.22),($648.07),($618.00),,,
313,DREAM,DR20221008008,10/8/22,"$81,394.95 ","$98,623.45 ","$37,837.00 ",,"($51,854.97)",,,($178.81),"($1,382.87)",($824.85),($824.00),,,
314,DREAM,DR20221203008,12/3/22,"$72,414.42 ","$100,120.00 ","$21,639.00 ",,"($46,268.42)",,,($364.42),"($1,435.68)",($476.06),($800.00),,,
315,DREAM,DR20221211006,12/11/22,"$37,732.16 ","$30,209.00 ","$33,500.00 ",,"($24,209.42)",,,($47.28),($383.14),($737.00),($600.00),,,
316,DREAM,DR20221217006,12/17/22,"$32,807.72 ","$39,097.00 ","$16,375.00 ",,"($21,079.36)",,,($128.29),($496.38),($360.25),($600.00),,,
317,DREAM,DR20221223008,12/23/22,"$110,466.93 ","$98,917.00 ","$86,614.00 ",,"($70,501.78)",,,($402.23),"($1,454.55)","($1,905.51)",($800.00),,,
318,DREAM,DR20221231008,12/31/22,"$68,162.63 ","$79,101.00 ","$35,794.00 ",,"($43,660.10)",,,($252.37),"($1,232.43)",($787.47),($800.00),,,
319,DREAM,DR20230108006,1/8/23,"$39,905.87 ","$36,663.00 ","$31,022.00 ",,"($25,720.30)",,,($302.40),($473.95),($682.48),($600.00),,,
320,DREAM,DR20230114014,1/14/23,"$157,053.80 ","$135,162.75 ","$129,197.00 ",,"($100,456.71)",,,($716.90),"($1,890.01)","($2,842.33)","($1,400.00)",,,
321,DREAM,DR20230128008,1/28/23,"$53,417.62 ","$28,752.00 ","$62,047.00 ",,"($34,503.62)",,,($295.82),($416.91),"($1,365.03)",($800.00),,,
322,DREAM,DR20230205006,2/5/23,"$43,156.18 ","$43,950.00 ","$28,953.00 ",,"($27,703.14)",,,($249.10),($557.61),($636.97),($600.00),,,
323,DREAM,DR20230211008,2/11/23,"$91,037.24 ","$98,937.00 ","$54,822.00 ",,"($58,428.42)",,,($667.84),"($1,459.42)","($1,206.08)",($960.00),,,
324,DREAM,DR20230219006,2/19/23,"$70,982.15 ","$72,520.00 ","$46,971.00 ",,"($45,406.58)",,,($483.73),($985.18),"($1,033.36)",($600.00),,,
325,DREAM,DR20230311008,3/11/23,"$92,130.50 ","$81,709.00 ","$73,614.00 ",,"($59,022.74)",,,($544.60),"($1,205.65)","($1,619.51)",($800.00),,,
326,DREAM,DR20230305006,3/5/23,"$46,183.73 ","$40,799.00 ","$37,487.00 ",,"($29,748.68)",,,($452.20),($556.68),($824.71),($520.00),,,
327,DREAM,DR20230225008,2/25/23,"$72,989.54 ","$85,578.00 ","$37,687.00 ",,"($46,840.70)",,,($583.33),"($1,282.32)",($829.11),($740.00),,,
328,DREAM,DR20230319006,3/19/23,"$57,145.20 ","$63,340.00 ","$32,654.00 ",,"($36,477.72)",,,($224.41),($828.28),($718.39),($600.00),,,
329,DREAM,DR20230325008,3/25/23,"$95,832.93 ","$113,697.00 ","$47,354.00 ",,"($61,199.38)",,,($463.99),"($1,712.91)","($1,041.79)",($800.00),,,
330,DREAM,DR20230402006,4/2/23,"$39,488.05 ","$34,620.00 ","$32,595.00 ",,"($25,541.70)",,,($338.26),($449.90),($717.09),($680.00),,,
331,DREAM,DR20230408008,4/8/23,"$75,420.76 ","$70,003.00 ","$57,481.00 ",,"($48,443.92)",,,($382.45),"($1,012.29)","($1,264.58)",($960.00),,,
332,ECSTASY,EC20220310004,3/1/22,"$19,080.45 ","$6,546.00 ","$26,028.00 ",,"($12,378.12)",,,($150.09),($68.33),($567.41),($329.60),,,
333,ECSTASY,EC20220314005,3/14/22,"$18,122.44 ","$13,413.00 ","$17,490.00 ",,"($11,743.14)",,,($94.93),($149.21),($381.28),($412.00),,,
334,ECSTASY,EC20203240004,3/24/22,"$24,108.18 ","$17,602.00 ","$23,258.00 ",,"($15,526.80)",,,($142.74),($245.66),($507.02),($329.60),,,
